"sito associazione",telefono,tipo
http://www.slowfoodbologna.it/,051231836,0
http://www.slowfoodbologna.it/,328.1396004,1
http://www.slowfoodbologna.it/,338.6053611,1
http://www.smcuispcarpi.it,059-6324671,0
http://www.smcuispcarpi.it,059-653093,0
http://www.snupi.it,06230127090,0
http://www.snupi.it,3339612297,1
http://www.snupi.it,3404171780,1
http://www.societaaperta.info/,0516441211,0
http://www.societaaperta.info/,0516441212,0
http://www.societaaperta.info/,0516661354,0
http://www.societaaperta.info/,051817737,0
http://www.societadolce.it/,03772490375,0
http://www.societadolce.it/,0516441211,0
http://www.societadolce.it/,0516441212,0
http://www.socrem.bologna.it/,051241726,0
http://www.socremreggioemilia.it/lasocieta.html,0522289975,0
http://www.socremreggioemilia.it/lasocieta.html,0522292301,0
http://www.socremreggioemilia.it/lasocieta.html,335204779,1
http://www.sodcvs.org,0639637828,0
http://www.sodcvs.org,0639674243,0
http://www.sognamondo.it,02823941204,0
http://www.sognamondo.it,051-0826370,0
http://www.sognamondo.it,051-3370083,0
http://www.sognamondo.it,347.3491548,0
http://www.sokos.it/,051.0416380,0
http://www.sokos.it/,051.0455639,0
http://www.sokos.it/,3486353294,1
http://www.sokos.it/,3486353323,1
http://www.solarisonlus.it,0596328120,0
http://www.solarisonlus.it,0596550075,0
http://www.solcoinsieme.coop/,02762781207,0
http://www.solidarietainrete.org,331.1310857,1
http://www.solidarietaonlus.org,0522-679926,0
http://www.solidarietaonlus.org,0522.679926,0
http://www.solidarietaonlus.org,0522.704123,0
http://www.solidarietaonlus.org,366.9050003,1
http://www.sorrisidalmondo.org,348.9054212,1
http://www.sosmama.it,3683886876,1
http://www.sosmammaboretto.org,00430149274,0
http://www.sostegnoezucchero.it,0522-335825,0
http://www.soundanceclub.it,0536-802103,0
http://www.soundanceclub.it,333-3414259,1
http://www.soundanceclub.it,338-7294129,1
http://www.spartacusbologna.it,3498202854,1
http://www.spaziodanza.info,051390778,0
http://www.spaziolabo.it,051236023,0
http://www.spaziolabo.it,051334991,0
http://www.spaziolabo.it,051523062,0
http://www.spaziolabo.it,051556107,0
http://www.spaziolabo.it,051583610,0
http://www.spaziolabo.it,3205650718,1
http://www.spaziolabo.it,3394534132,1
http://www.spmii.it/,051357753,0
http://www.sportexperience.it/homew.asp,3355620843,1
http://www.sportsaroundtheworld.org,3313707653,1
http://www.stedmodena.it,059218709,0
http://www.stellanostra.com,3206180082,1
http://www.stellanostra.com,3272034776,1
http://www.stellanostra.com,3274622289,1
http://www.stellanostra.com,3274622350,1
http://www.stellanostra.com,3473577250,1
http://www.stellenateperbrillare.it,0598753459,0
http://www.studiosoundlab.com,0514127810,0
http://www.studiosoundlab.com,3280979428,1
http://www.studiosoundlab.com,3296139886,1
http://www.studiosoundlab.com,3395695616,1
http://www.subriminigianneri.it/protezione-civile,3355421176,1
http://www.subriminigianneri.it/protezione-civile,3398883878,1
http://www.succedesoloabologna.it,051226934,0
http://www.succedesoloabologna.it,3345899554,1
http://www.sullavia.org,0525629024,0
http://www.sullealidellementi.it,3395001571,1
http://www.superbass.it/,333.8575872,1
http://www.svep.piacenza.it,0523.306120,0
http://www.svep.piacenza.it,0523.336525,0
http://www.tanalibera.it,0541922308,0
http://www.tanalibera.it,3398399277,1
http://www.tavoladelledonne.com,3884514131,1
http://www.teatrocomunalemodena.it,0592033010,0
http://www.teatrocomunalemodena.it,0592033011,0
http://www.teatrocomunalemodena.it,0592033020,0
http://www.teatrocomunalemodena.it,0592033021,0
http://www.teatrodeiventi.it,0597114312,0
http://www.teatrodeiventi.it,3348352087,1
http://www.teatrodeiventi.it,3897993351,1
http://www.teatrodelletemperie.com/site/,02678121209,0
http://www.teatrodelpratello.it,0510455830,0
http://www.teatrodelpratello.it,3331739550,0
http://www.teatronecessario.it/,328.3926956,0
http://www.teatronucleo.org,0532464091,0
http://www.teatronucleo.org,3489655709,0
http://www.telefonoamicomodenese.it,059-210818,0
http://www.telefonoamicomodenese.it,199284284,7
http://www.telefonoblu.it/emiliaromagna/bologna/,1782.228.788,7
http://www.tenniscamplizzano.it,335.6655517,1
http://www.tenniscamplizzano.it,339.1512262,1
http://www.tennismodena.it,059211372,0
http://www.tennismodena.it,059222884,0
http://www.teodorico.org,0543975053,0
http://www.teranga.it,0522858793,0
http://www.terradiabbracci.it,3297271703,1
http://www.tharakahospital.org,0532204255,0
http://www.tharakahospital.org,0532212285,0
http://www.tomejerry.org,(333-8518265,1
http://www.tomejerry.org,347-2935402,1
http://www.torrile.altervista.org,0521812345,0
http://www.torrile.altervista.org,3497170634,1
http://www.tossignano.it,3384772658,1
http://www.tossignano.it,3479468669,1
http://www.tramaditerre.org,054228912,0
http://www.tramaditerre.org,3347311570,1
http://www.tramaditerre.org,3935596688,1
http://www.tumorealseno.it,0541787077,0
http://www.tumorealseno.it,3355936573,1
http://www.tutelanimalibologna.it,051580375,0
http://WWW.TUTELATRAUMATIZZATI.IT,3334373250,1
http://www.uicbologna.it/,051578821,0
http://www.uil-ravenna.it,0544.292011,0
http://www.uildmbo.org/,051231130,0
http://www.uildmbo.org/,051266013,0
http://www.uildmbo.org/,3299395384,1
http://www.uildmrimini.it,0541612075,0
http://www.uispbologna.it,0516013511,0
http://www.uispbologna.it,0516013530,0
http://www.umanadimorarimini.it,054155227,0
http://www.unagocciaperilmondo.org,3338553078,1
http://www.unipop-bateson.it,3473785609,1
http://www.universalpallavolo.com,059643825,0
http://www.universitaginzburg-mo.net,059.527021,0
http://www.universitaginzburg-mo.net,0594279459,0
http://www.universitaginzburg-mo.net,059568511,0
http://www.universitaginzburg-mo.net,059652320,0
http://www.universitaginzburg-mo.net,059670462,0
http://www.universitaginzburg-mo.net,059800844,0
http://www.univocbologna.it/,051.334.967,0
http://www.univocbologna.it/,3356600886,0
http://www.unms.it/,051265855,0
http://www.unvsmodena.it,377-4701706,1
http://www.up.aci.it/bologna/,0514134411,0
http://www.up.aci.it/bologna/,0514134476,0
http://www.upcm.it/,0514076545,0
http://www.upcm.it/,0516321661,0
http://www.upcm.it/,051711156,0
http://www.upcm.it/,051712745,0
http://www.urca.it/consiglio-provinciale-bologna/,051-326398,0
http://www.urca.it/consiglio-provinciale-bologna/,340-2558909,1
http://www.ushac.it,059684310,0
http://www.ushac.it,33000000010,1
http://www.usmonari.it,059.3092592,0
http://www.uszinellacsi.it,3355739988,1
http://www.uszinellacsi.it,3356778044,1
http://www.utemodena.it,059-217062,0
http://www.utemodena.it,059-221930,0
http://www.uvapassa.org,051343754,0
http://www.uvapassa.org,051399002,0
http://www.uvapassa.org,3248480385,0
http://www.vabravenna.org,3382124787,1
http://www.vabravenna.org,3388887895,1
http://www.vabravenna.org,3472378719,1
http://www.vabravenna.org,3474261427,1
http://www.vagamondi.net,(0039)059747,0
http://WWW.VALERIATONNA.IT,0515612601,0
http://WWW.VALERIATONNA.IT,0523-326904,0
http://WWW.VALERIATONNA.IT,0523-332922,0
http://www.vapsriccione.it,3283453635,1
http://www.vapsriccione.it,3383904073,1
http://www.venenta.com/,0516637200,0
http://www.versleciel.com,0521833008,0
http://www.vertere.info,3392822359,1
http://www.vertere.info,3496022154,1
http://www.vfvcasola.it,0546041153,0
http://www.vfvcasola.it,054676255,0
http://www.viapiaveedintorni.it,3387074816,1
http://www.vibra.tv,059353308,0
http://www.vibra.tv,39059566050,0
http://www.videsitalia.it,051.356977,0
http://www.videsitalia.it,065750048,0
http://www.videsitalia.it,065750904,0
http://www.villaannaresidenzaperanziani.com,059318171,0
http://www.villabernaroli.it,051-402025,0
http://www.villabernaroli.it,051-404948,0
http://www.villabernaroli.it,051404948,0
http://www.villabernaroli.it,335-7234385,1
http://www.villabernaroli.it,3669031779,1
http://www.villabernaroli.it,3889982708,1
http://www.villadallolio.it,051.576632,0
http://WWW.VILLAGGIOGLOBALE.RA.IT,0544219377,0
http://www.villasorra.it,059959211,0
http://www.villasorra.it,3487405790,1
http://www.villatorchi.it/,051323539,0
http://www.villatorchi.it/,3460027824,1
http://www.villatorchi.it/,3477622331,1
http://www.vipforli.com,3289218577,1
http://www.vipmo.it,3470908164,1
http://www.vipmo.it,3473494425,1
http://www.vipmo.it,3485311106,1
http://www.virtualcoop.net,04284720374,0
http://www.virtualcoop.net,051530761,0
http://www.virtualcoop.net,051533106,0
http://www.virtuscibeno.it,059.652421,0
http://www.virtuscibeno.it,329.9420411,1
http://www.vivereconlentezza.it,05231797279,0
http://www.vivereconlentezza.it,333.4996314,1
http://www.viveresenzastomaco.org,3393179830,1
http://www.viveresenzastomaco.org,3661207414,1
http://www.voghierasoccorso.it,0532818104,0
http://www.voghierasoccorso.it,3408040250,1
http://www.voghierasoccorso.it,347-0456654,1
http://www.volabo.it/,051340328,0
http://www.volabo.it/,051341169,0
http://www.volanelcuore.it,346.8646911,1
http://www.volontariaclisti.org,0544401135,0
http://www.volontariaclisti.org,0544406458,0
http://www.volontariaclisti.org,3292374440,1
http://www.volontariamo.com,059212003,0
http://www.volontariamo.com,059238017,0
http://www.volontariminerva.it,0516612250,0
http://www.volontariminerva.it,3801415737,0
http://www.volontarimini.it,0541709888,0
http://www.volontarimini.it,0541709908,0
http://www.volontariperilpo.aponet.it,01234567890,0
http://www.volontarisolarolo.org,0546618287,0
http://www.vorcam.netsons.org,(3201851727,1
http://www.vorcam.netsons.org,(3298060646,1
http://www.vorcam.netsons.org,(3299421048,1
http://www.vorcam.netsons.org,(3887950526,1
http://www.wingchunsassuolo.it/,3343629839,1
http://www.wingchunsassuolo.it/,3772182403,1
http://www.wlemamme.it,3467475197,1
http://www.worlddiving.it,3388455084,1
http://www.wwf.it,800330055,3
http://www.xing.it,051.331099,0
http://WWW.YABASTA.IT,0498751003,0
http://www.yfcitalia.org/,0515874078,0
http://www.yfcitalia.org/,3200704376,1
http://www.yfcitalia.org/,3299545363,1
http://www.yfcitalia.org/,3771767728,1
http://www.you-net.eu,0512193158,0
http://www.you-net.eu,3808698725,1
http://www.youkali.it,0518493013,0
http://www.youkali.it,3334774139,0
http://www.zerocento.coop/,01012750392,0
http://www.zerocento.coop/,0544.462735,0
http://www.zerocento.coop/,0544.509331,0
http://www.zerocento.coop/,0545.287750,0
http://www.zerocento.coop/,0545.902093,0
http://www.zerocento.coop/,0546.600111,0
http://www.zerocento.coop/,0546.600119,0
http://xoomer.virgilio.it/avisjol,0532835542,0
https://circoloravone.wordpress.com,051-6478495,0
https://circoloravone.wordpress.com,0516478327,0
https://circoloravone.wordpress.com,0516478495,0
https://isfbologna.wordpress.com/,3926073683,0
https://sites.google.com/site/acuemiliaromagna3/,051.6449487,0
